,v001,v002,response,v4,v5,v14,v29,v120,v123,v173,v174,v175,v176,v177,v180,v181,v182,v183,v185,v191,v192,v196,v197,v198,v200,v178_Certified,v178_EmailInexistent,v178_ValidDomain,v178_Verified,v178_nan,v184_Data Entry Review,v184_Lower Fraud Risk,v184_Lower+Fraud+Risk,v184_Moderate Fraud Risk,v184_Moderate+Fraud+Risk,v184_nan,v186_Fraud Score 1 to 100,v186_Fraud Score 101 to 300,v186_Fraud Score 301 to 600,v186_Fraud Score 601 to 799,v186_Fraud+Score+101+to+300,v186_Fraud+Score+301+to+600,v186_nan,v193_No,v193_Not Sure,v193_Not+Sure,v193_Yes,v193_nan,v194_Yes,v194_nan,v195_Low,v195_Moderate,v195_nan,v199_Moderate,v199_nan,v201_Moderate By Proxy Reputation And Country Code,v201_Moderate Risk,v201_Moderate+By+Proxy+Reputation+And+Country+Code,v201_nan,v202_Good,v202_nan,v203_No,v203_nan,v204_business,v204_cellular,v204_college,v204_dialup,v204_mobile,v204_residential,v204_wifi,v204_wired,v204_nan,v172.1_N,v172.1_P,v172.1_U,v172.1_Y,v172.1_nan
10,0.287019429,0.067019671,-0.474759755,0.013260028,0.457915505,0.10902724,-0.693705852,-0.230595936,-0.157345541,0.876291286,-0.935722111,0.203224893,-0.275390608,0.016804024,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,0.706419936,-0.621286093,-0.072168784,-0.379082714,-0.03601412,0.889484848,-0.17912443,-0.621286093,-0.2179216,-0.29550625,0.889484848,-0.072168784,-0.03601412,-0.17912443,-0.621286093,-0.072168784,-0.211317153,-0.06245935,0.702303477,-0.621286093,0.621286093,-0.621286093,-0.114557233,0.641353687,-0.621286093,0.621286093,-0.621286093,0.677759012,-0.06245935,-0.182940433,-0.621286093,0.621286093,-0.621286093,0.621286093,-0.621286093,-0.072168784,3.191928226,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,-0.62930255,-0.095657341,-0.095657341,0.673691799,-0.125656172,-0.621286093
11,0.287019429,0.47377428,-0.474759755,12.79269295,5.261050965,13.68877457,1.487131332,0.614703507,1.451538671,-0.90028959,0.842876716,-0.079705613,0.006753032,-0.031720093,0.361121147,-0.222790527,-1.602187677,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,0.706419936,-0.621286093,-0.072168784,-0.379082714,-0.03601412,0.889484848,-0.17912443,-0.621286093,-0.2179216,-0.29550625,0.889484848,-0.072168784,-0.03601412,-0.17912443,-0.621286093,-0.072168784,-0.211317153,-0.06245935,0.702303477,-0.621286093,0.621286093,-0.621286093,-0.114557233,0.641353687,-0.621286093,0.621286093,-0.621286093,0.677759012,-0.06245935,-0.182940433,-0.621286093,0.621286093,-0.621286093,0.621286093,-0.621286093,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,1.948083945,-0.476807081,-0.230664264,-0.62930255,-0.095657341,-0.095657341,0.673691799,-0.125656172,-0.621286093
12,0.500076159,-0.01433125,-0.474759755,0.013260028,-0.502711587,0.029977146,-0.621011279,-0.399655825,-0.291419226,0.676102754,-0.735962675,-2.383741193,2.308118694,0.016775942,-3.192998626,-0.222790527,-0.910737633,-1.489683891,-1.699399858,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,0.706419936,-0.621286093,-0.072168784,2.637946718,-0.03601412,-1.124246245,-0.17912443,-0.621286093,-0.2179216,3.384023183,-1.124246245,-0.072168784,-0.03601412,-0.17912443,-0.621286093,-0.072168784,-0.211317153,-0.06245935,0.702303477,-0.621286093,0.621286093,-0.621286093,-0.114557233,0.641353687,-0.621286093,0.621286093,-0.621286093,0.677759012,-0.06245935,-0.182940433,-0.621286093,0.621286093,-0.621286093,0.621286093,-0.621286093,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,1.948083945,-0.476807081,-0.230664264,-0.62930255,-0.095657341,-0.095657341,-1.48435828,7.958224258,-0.621286093
13,0.500076159,-0.177033094,-0.474759755,-0.259723817,-0.502711587,-0.254925818,-0.402927561,-0.399655825,-0.157345541,0.676102754,-0.735962675,-1.40882273,1.3353548,0.016850145,-2.906077498,-0.222790527,-0.910737633,-1.489683891,-1.699399858,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,0.706419936,-0.621286093,-0.072168784,2.637946718,-0.03601412,-1.124246245,-0.17912443,-0.621286093,-0.2179216,3.384023183,-1.124246245,-0.072168784,-0.03601412,-0.17912443,-0.621286093,-0.072168784,-0.211317153,-0.06245935,0.702303477,-0.621286093,0.621286093,-0.621286093,-0.114557233,0.641353687,-0.621286093,0.621286093,-0.621286093,0.677759012,-0.06245935,-0.182940433,-0.621286093,0.621286093,-0.621286093,0.621286093,-0.621286093,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,1.948083945,-0.476807081,-0.230664264,-0.62930255,-0.095657341,-0.095657341,0.673691799,-0.125656172,-0.621286093
14,0.500076159,1.124581655,-0.474759755,-0.259723817,-0.502711587,-0.254925818,0.542101886,-0.230595936,-0.157345541,-0.90028959,0.842876716,0.203218481,-0.275390608,0.016786054,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,0.706419936,-0.621286093,-0.072168784,-0.379082714,-0.03601412,0.889484848,-0.17912443,-0.621286093,-0.2179216,-0.29550625,0.889484848,-0.072168784,-0.03601412,-0.17912443,-0.621286093,-0.072168784,-0.211317153,-0.06245935,0.702303477,-0.621286093,0.621286093,-0.621286093,-0.114557233,0.641353687,-0.621286093,0.621286093,-0.621286093,0.677759012,-0.06245935,-0.182940433,-0.621286093,0.621286093,-0.621286093,0.621286093,-0.621286093,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,1.948083945,-0.476807081,-0.230664264,-0.62930255,-0.095657341,-0.095657341,0.673691799,-0.125656172,-0.621286093
15,0.713132889,2.426196404,2.106328492,13.08226876,8.14293224,9.737504346,2.432160779,-0.230595936,0.915243933,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
16,0.92618962,-0.502436781,2.106328492,0.095155181,-0.502711587,0.115086667,-0.621011279,-0.230595936,-0.023271857,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
17,0.92618962,-0.42108586,2.106328492,-0.331668709,-0.502711587,-0.554289307,-0.621011279,-0.230595936,-0.42549291,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
18,0.92618962,-1.071893234,2.106328492,0.750316407,0.457915505,0.81182836,-0.257538415,-0.399655825,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
19,1.13924635,-1.153244156,2.106328492,-0.764743928,-0.502711587,-0.764721441,-0.766400425,-0.230595936,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
20,1.35230308,-0.502436781,-0.474759755,-0.723796352,-0.502711587,-0.756996827,-0.402927561,-0.230595936,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
21,1.35230308,-0.90919139,2.106328492,-0.259723817,-0.502711587,-0.254925818,-0.402927561,0.614703507,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
22,1.35230308,0.799177968,-0.474759755,1.241687327,-0.502711587,1.341571527,0.251323594,-0.061536048,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
23,1.35230308,0.717827046,-0.474759755,-0.327969778,0.457915505,-0.313163974,1.341742187,0.27658373,-0.42549291,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
24,1.35230308,-0.990542312,2.106328492,-0.368917354,0.457915505,-0.381896272,-0.039454697,-0.399655825,-0.157345541,0.097698253,-0.090813683,0.262540289,-0.275390608,0.193398941,0.361121147,-0.222790527,0.702645802,0.148543978,0.340937141,-0.193995898,-0.193995898,-0.114557233,-0.114557233,0,0.06245935,-0.050964719,-0.072168784,-0.221162934,-1.415588588,1.609564436,-0.072168784,-0.379082714,-0.03601412,-1.124246245,-0.17912443,1.609564436,-0.2179216,-0.29550625,-1.124246245,-0.072168784,-0.03601412,-0.17912443,1.609564436,-0.072168784,-0.211317153,-0.06245935,-1.423885873,1.609564436,-1.609564436,1.609564436,-0.114557233,-1.559202075,1.609564436,-1.609564436,1.609564436,-1.475450688,-0.06245935,-0.182940433,1.609564436,-1.609564436,1.609564436,-1.609564436,1.609564436,-0.072168784,-0.313290253,-0.03601412,-0.03601412,-0.460359562,-0.513324902,-0.476807081,-0.230664264,1.589060778,-0.095657341,-0.095657341,-1.48435828,-0.125656172,1.609564436
